area,price
4240,369160
5380,1190000
5340,993000
3740,380000
4040,635000
2380,260000
2730,243000
5540,1400000
3300,665000
5400,898000
3300,583000
4320,429000
4020,471000
6210,1810000
8920,739500
2930,450000
2860,552500
2550,437000
3660,270000
2820,226740
4870,446500
3340,283000
4860,445000
1480,250000
1440,307000
4060,315000
4460,555000
3290,264900
2590,510000
3980,328000
3660,358000
5080,325000
5400,1370000
2880,230000
2490,545000
4980,705380
4000,459000
4000,815000
6720,495000
4560,520000
2640,430000
4140,255000
3720,588000
1880,350000
4580,625000
2760,172500
3120,554000
6180,775000
8680,1190000
6400,618000
3120,305000
2560,232000
4040,262000
2080,234000
3590,500000
1720,278000
3080,230000
3560,500000
3190,366500
7270,665000
4010,1100000
2980,575000
5180,674750
4670,719000
3900,482000
2120,254000
2000,443725
5040,575000
3510,469000
2600,175000
3580,437000
4520,550000
2840,172040
3500,363000
3104,282000
4350,400000
8960,650000
3440,365000
3920,269950
2540,260000
2360,193000
4460,340000
8120,900000
4300,371000
4800,592000
3660,300000
5600,449950
4180,299500
4680,995000
2770,335000
3170,280000
3560,446000
7470,1540000
1900,325000
3220,450000
3880,322500
2420,453000
5140,655000
2850,603000
3220,235000
7190,968933
4570,1020000
3980,435000
2520,242000
9500,487000
6020,810000
4230,625000
2560,165000
3480,335000
2440,286700
2800,699000
2730,280000
4440,580000
5540,754800
4606,525000
3200,562000
2140,575000
5800,808900
5020,992000
3400,335000
2100,473000
4870,350000
6200,1600000
2480,305500
1560,306000
1700,233000
3080,490000
4560,445000
4400,355000
3540,360000
4640,737500
5200,985000
2880,349950
5920,520000
3180,355950
6540,485000
2180,143000
11190,3280000
1880,355000
6420,1130000
3540,200000
7280,913000
4980,1600000
3180,409900
2340,265000
5829,740000
4980,306000
2940,381000
6560,1220000
5820,1050000
1620,408000
5960,739900
5560,674250
2680,438400
9090,1700000
2720,703000
2640,262000
2420,353000
3880,500000
5180,1280000
3960,332000
3940,824000
3320,290000
3060,700000
1860,550000
3020,549000
5500,1870000
6140,858000
1940,345000
4280,340000
5140,1220000
2520,275000
2440,405000
3440,432500
3460,236500
2840,679000
4120,543000
2310,294000
3620,340500
5960,1010000
2700,335000
3080,425000
5020,353000
3340,540000
6230,640000
2640,339950
2490,195000
2490,322000
3490,660000
4800,280000
4800,300000
2340,207500
2380,195000
3240,700000
3610,560000
3160,260000
3160,575000
4320,475000
2760,285000
5320,753888
4380,650000
2760,620000
3080,526000
1400,155000
2690,342000
2440,390000
6150,685000
5380,608000
1360,179900
6500,1250000
2020,166000
3120,462000
4180,545000
3120,415000
3120,269000
5140,356500
2020,225000
2040,175000
3420,549000
4600,535000
3200,627000
5460,565000
3255,392450
3120,509000
2600,340000
2600,537000
7380,865000
2280,358000
3220,595000
4992,661000
3960,419950
6400,490000
1760,525000
2640,350000
4900,552500
2080,210000
4960,390000
3440,336800
2880,465000
3160,299900
6460,715000
3040,235000
4990,276000
2920,265000
2520,425000
4920,313000
4770,715000
3260,265000
4920,646000
2060,175000
5860,649000
3830,785000
3870,890000
4660,612000
5960,330000
3580,493000
4410,1600000
6420,1620000
6420,1650000
2980,499000
4210,603500
2860,530000
3570,895000
4120,267345
2960,275000
2960,439950
2940,455000
2790,630000
5640,690000
2500,212000
3360,231500
10360,1240000
5720,378500
5420,482000
2280,695000
8140,965000
2830,675000
2680,387000
4580,347500
2790,385000
2160,265000
1920,406000
1960,134000
2800,415000
2880,375000
5160,620000
4140,337500
3140,565000
4840,399500
3780,1070000
3840,352500
3140,259000
1800,320000
4320,733000
1800,381500
2120,343000
1800,205500
3200,525000
2250,300000
2140,299000
5140,561000
2300,450000
3700,540000
3480,379000
2600,230000
4000,399950
6440,355000
4320,580000
3810,700000
2680,279900
2400,210000
6600,1170000
1720,290300
10260,1600000
3000,490000
4220,606000
2350,359950
4220,677100
2860,465000
12990,4500000
4560,500000
1960,455000
4540,705000
3520,420000
2600,169575
2600,250000
2860,530000
6190,590000
2600,257500
2340,415000
2860,536000
2540,246500
2960,395000
3920,739000
6400,1270000
1820,190000
2960,305000
7540,925000
5860,895000
2960,656000
2920,560000
5040,610000
5700,645000
4306,259000
7560,980000
5710,872000
5540,1000000
4570,900000
3860,475000
4710,350000
4600,840000
3460,500000
2620,202500
5320,523000
3480,225000
3430,418200
2740,356500
3960,670000
2900,456150
5050,471000
3360,558000
9350,1380000
2440,161500
2620,311000
4980,470000
3990,569000
4480,689000
3120,271900
3700,278000
3650,820000
2820,399500
3780,462000
3380,347500
2640,562100
1900,230000
4740,687000
6140,725786
2600,315500
2600,312000
2210,343000
1420,385195
3970,415000
6000,461000
3920,369990
3640,349950
3360,285750
3070,542500
6590,830000
5260,705000
2360,615000
1440,184500
2080,412000
4420,250000
4120,580000
1560,220000
3700,675000
1600,373500
4030,662700
2920,239950
2300,383000
4120,485000
4180,610000
2950,545000
4250,780000
3428,305000
2230,405000
12100,1110000
4100,273000
3620,326500
2260,365000
5510,1000000
1600,422500
4280,354450
2660,320000
2060,223000
3480,410000
2400,438000
2450,390000
3780,298500
6120,749999
5050,779000
4260,570000
1620,385000
3360,649000
3010,283000
3920,699900
2310,278500
3950,700000
5420,535000
2180,234500
2780,374150
4402,397000
3920,613000
4580,1150000
2820,595000
4880,340000
5120,388000
2820,404000
4660,810000
5240,405000
5940,726000
3180,266000
5550,722500
2244,352000
2350,265000
4320,856000
4080,346950
5700,866059
4700,410000
3140,370000
3060,230000
3040,400000
2170,172000
3200,615000
7900,860000
3160,555000
3380,579000
2600,385000
4060,420000
3960,645000
4320,549950
4410,678000
4060,199000
2880,604000
2740,268000
7330,960000
3550,509250
3600,416000
2180,190000
2020,212000
4080,325900
4150,560000
3460,275000
4960,665000
6060,1510000
2690,375000
2610,359950
7054,340000
1680,401000
3110,669000
3960,638500
2790,545000
3240,524000
7060,1610000
2360,280000
3620,828000
2720,223000
5350,1290000
4740,750000
2670,430000
2970,711000
3860,310000
5550,415000
3940,274900
4940,525000
2360,179500
2560,478000
2370,195000
4410,385000
3280,401000
5670,522000
3040,330000
4380,503000
3360,175000
7830,963990
3440,845000
1340,157500
3190,450000
3860,925000
1840,600000
3360,709000
5480,1390000
3340,248000
1820,245000
2000,332000
4680,459950
2360,425000
3670,460000
6120,838300
2960,256000
6120,864000
5100,900000
2340,145600
4730,865000
4420,250250
2880,162000
3410,450000
3520,675500
4060,697000
6000,1320000
3200,490000
3670,590000
3700,280000
2820,515000
2150,576000
2860,375000
2440,478000
2700,282000
5020,1400000
7520,593500
6020,724950
3120,306000
3420,341000
2800,399950
4560,534000
7760,635000
2300,350000
2960,856000
3097,582000
6800,799000
4140,423700
9740,1840000
2920,322000
8060,929000
2010,443000
3020,441500
6220,875000
8440,3600000
1480,450000
2730,425000
5560,660000
3090,763101
4500,499000
3070,521000
1800,302000
4720,293000
3060,335000
2900,499000
3820,600000
5240,720000
2360,195000
2220,249000
3680,334000
4230,599950
2180,149900
2980,700000
2340,525000
9480,1050000
3250,402000
2410,450000
5020,520000
2240,205000
5360,635000
2440,210500
2140,406650
3160,350000
2750,425000
7180,798000
3920,180000
6320,1250000
3660,435000
2480,355000
9220,3000000
5340,685000
3280,311000
4260,305000
4400,675000
5480,769000
3380,430000
4780,516250
3690,760000
2600,579950
2740,476000
3200,510000
1440,205000
2940,240000
4760,738000
2580,420000
2600,455000
4340,765000
3560,372000
2400,160000
5980,772000
3820,1130000
2740,479000
3820,570000
2340,350000
2500,353000
6680,699000
2760,265000
1560,167000
3470,500000
2820,700000
1040,295000
6090,1010000
1680,209000
3680,276000
4200,380000
2900,315000
6260,685530
2940,254600
2160,230000
2860,335000
3630,550000
2300,123300
4340,275436
4270,325000
4980,635000
2820,513000
3620,580000
1880,225000
2460,265000
2560,313000
2740,296000
4060,655500
4280,250750
3940,438000
4530,590000
2160,329500
5180,1200000
2370,415000
7240,900000
2100,378000
2100,474000
2640,464000
2420,310000
3720,580000
4660,999000
1620,510000
2790,650000
1760,196000
2670,220000
6880,855000
3550,483000
2120,400000
3800,435000
1580,219500
9720,2950000
4100,427000
2180,430000
2180,685000
2980,495000
3740,299950
5380,390000
3420,385000
6000,740000
3900,991700
4080,765000
4260,802000
4200,950000
4600,392000
6720,590000
3840,425000
4180,765000
2880,313500
3560,320000
2840,604000
2460,570000
4300,639000
3820,335000
4740,896000
3300,259500
3360,637000
4060,307450
2240,535000
4020,669500
3180,259000
2200,441000
2450,228800
3360,530000
2200,524000
3220,430000
4360,1330000
2460,210000
3080,449000
5080,945000
1940,200450
2140,219950
4490,659500
4220,746000
3390,540000
2930,485000
1340,202000
11240,2530000
3370,502000
2980,279000
2380,409500
2920,453000
3640,367000
5020,550000
3120,273500
3620,505000
5300,770000
4940,565000
2540,316000
3040,160000
2620,170000
2620,235000
7860,1800000
1980,310000
3120,285000
1920,280000
8140,2300000
5500,763776
5110,530000
1780,362000
1980,430000
2580,456500
4340,445000
2290,386900
2680,479000
4400,525000
3780,272000
2360,517000
3990,615000
2500,439000
4540,716000
2160,308000
3240,800000
1820,575000
3240,219950
4700,770000
4180,424950
3520,387000
3500,790000
1200,156000
3860,580000
4180,490000
4770,950000
2500,400000
2340,325000
5080,365000
4380,255000
6760,985000
3130,595000
2700,427500
3250,728000
2260,549950
4200,650000
5310,1130000
1680,203000
1720,311000
3600,387500
3280,370000
2120,228000
3160,740000
3160,200000
2480,660000
4060,275000
2070,708000
2540,280000
4520,325000
3560,495000
2760,691000
8160,2290000
3480,329500
4120,348000
3340,425000
2160,210000
1920,285000
1980,222000
2840,200000
3060,247500
11950,1500000
2200,190000
5040,975000
5250,1130000
2960,283200
4420,650000
2730,449500
2940,400000
1140,89950
1920,158800
5160,870000
2000,196000
3790,850000
6620,775000
3340,483500
3240,387000
5980,900000
2480,336000
1340,415000
2940,380000
2640,350000
12220,1320000
3760,765000
5800,527000
3790,524000
2000,448000
6600,775000
1860,176500
4040,750000
4600,1270000
2960,250000
3920,759000
2940,640000
4560,990000
2940,395000
2050,275000
3820,390000
4430,752500
2040,450000
1800,473000
2240,178500
4680,485000
2190,215000
2980,589000
2740,325000
3180,580000
3700,181100
2260,345000
3400,781000
2540,402500
2460,426000
3440,389000
6670,670000
7020,1510000
3740,288400
3740,700000
3240,830000
7380,1900000
2900,350500
3260,431000
3180,485000
3240,780000
3180,720000
2720,415000
3120,480000
4110,452250
5100,316000
2320,700000
2540,285000
2580,575000
3880,590000
4100,587500
3500,364000
3780,490000
3160,410000
4320,520000
2760,389000
2360,450000
5100,325000
2140,660000
5120,850000
3880,285000
1740,395000
3100,440000
2800,249000
2420,635000
6860,515000
6040,1400000
1900,200000
5340,1140000
2240,445000
3380,555000
2580,537000
2960,315000
6640,805000
6980,414000
2320,375000
4790,401000
2060,210000
1760,365000
3980,178000
2830,710000
1620,255000
4640,528000
8742,537000
2370,442000
2740,375000
4240,637250
2480,427500
5540,700000
2740,680000
2340,393820
3820,525000
2420,505000
3340,555565
2900,650000
6260,632500
2880,269000
3750,405000
6920,845000
3500,234000
2940,638000
2770,290000
1040,262000
4700,270000
4620,875000
3840,299000
3160,551000
5430,350000
5320,1900000
2550,511718
8720,965000
5360,475000
4560,1060000
1880,252000
5394,580000
2240,374950
7260,739000
2620,271000
1860,230000
2500,210000
3300,350000
2670,491500
3120,325000
2640,190000
2800,658600
3240,299950
3200,464000
3280,308000
2040,625000
2710,240000
5880,530000
4240,1000000
1580,439000
3030,575000
3060,418000
6190,1210000
5060,1100000
6300,1900000
4360,580000
1880,380000
1760,256000
2800,349950
5200,691500
2780,556000
2890,218000
2780,425000
7420,935000
4720,732000
2880,805500
2500,507250
9200,800000
4200,600000
4020,627800
4410,660000
2480,153503
3550,456500
5540,1310000
7120,843500
2480,625000
2480,527000
7880,1970000
6300,1000000
4270,855000
7380,725000
1160,315000
2660,180000
1860,700000
2120,476500
2360,193000
3700,295000
1640,363000
7200,875000
3000,257200
4480,555000
3720,380000
4780,282000
4080,545000
3540,550000
3540,921500
3640,885000
4240,820000
2180,289000
1340,334000
2100,206000
3530,491950
4060,430000
2500,208000
3990,245000
1280,426000
4240,400000
2230,553000
1500,296000
4460,428000
2870,325000
1640,294000
3260,410000
4720,590000
3700,445000
4320,921000
5040,496000
1600,95000
2370,359000
4000,452500
3760,555000
7600,549900
5730,569000
2680,318500
2400,487028
2300,240000
2880,253000
2440,380000
1400,250000
5020,368500
4580,340000
1820,400000
3140,835000
4900,299000
8490,1680000
3140,265000
5360,437500
3700,865000
4300,626000
2180,247300
8460,2080000
3580,425000
4760,905000
4440,641250
4740,675000
8140,845000
3050,401500
3220,395000
4460,1100000
2020,145000
2950,900000
2660,374500
4660,850000
1920,490000
3420,304000
3530,400000
3400,454000
1890,160000
2140,542000
6010,403500
5500,418000
3840,406000
3110,242500
4920,425000
3100,613000
2630,189000
4880,700000
3080,750000
2580,494000
6300,700000
4610,705000
2120,356000
3410,625000
1800,144975
6950,970000
3250,415000
3680,485000
5800,799950
6580,783350
1260,430000
10460,2540000
6950,975000
2830,950000
2580,350000
5700,637000
4320,895000
2640,579000
4080,314900
1720,122000
1760,405000
2410,553650
3540,369900
3250,225000
2360,160000
3740,449500
2600,650000
4720,542126
2400,309950
2000,115000
3112,221700
3350,726000
2820,515000
5460,756000
5470,1570000
3300,442000
3240,260000
1920,390000
2100,459500
2860,330000
1580,189000
2400,280000
4220,400000
5570,368000
5400,390000
1640,245000
3000,375000
3140,465000
3080,445000
2260,250000
3000,475500
3200,672324
2080,420000
3380,515000
4540,732350
3820,297500
3280,475000
4240,414000
2800,357250
1520,289950
2140,550000
2420,446000
2560,279000
3300,370000
2520,216000
3600,1100000
5620,1280000
1770,355000
5100,699000
3106,412000
2280,276000
1580,100000
4260,955500
2780,199000
8000,762000
3040,425000
3314,546000
2860,419600
3610,735000
4380,1230000
2480,445000
3480,665000
7010,1290000
4240,508500
2680,345950
3280,207500
4550,1080000
2420,640000
3170,329500
3700,460000
4400,1230000
4000,805000
2180,200000
3740,749700
2860,288000
2350,535000
2900,330000
3020,479200
6002,373000
3030,355000
2760,275000
2540,380000
1880,417000
8440,1170000
5040,598500
2720,629000
1860,226950
4800,1230000
3880,415000
3820,595000
2200,209950
3520,568000
1180,119900
2160,207000
2140,195000
2920,324950
2100,210000
6320,1080000
2400,325088
6240,790000
1440,150000
5680,790000
1990,255000
4680,697000
1680,457500
3220,690000
3720,967000
4520,980000
4900,619420
1700,389000
2820,500000
2320,569000
3600,425000
4250,635000
2240,256500
6020,695000
2970,535000
5260,454200
1580,418500
6220,749950
3500,338500
7790,1250000
3200,299950
3280,325000
4020,434000
3850,328950
9080,2100000
4000,570000
4340,802000
3100,525000
5580,700000
3020,350000
2380,277500
6010,1580000
3020,195000
2400,222000
4330,865000
2650,445000
3420,495800
3480,548500
3060,310000
3640,205000
7720,470000
3620,430000
2060,310000
2820,355000
3510,621500
2960,175000
2960,326000
3860,690000
4420,335000
2720,197000
2760,312500
3540,436000
5400,1020000
5410,805000
5540,652427
4480,1010000
5140,355000
1760,334550
3640,557500
2770,277500
4400,300000
3100,325000
2410,402500
2840,461000
2540,540000
2140,385000
1920,480000
3430,539950
3880,529000
2360,417000
2660,405000
3570,299000
4200,299000
2270,372220
2340,494400
3960,280000
4200,277950
4140,770000
5920,760000
2600,230000
5040,525000
2300,307000
3460,253779
3360,405000
4640,360000
2100,521000
6060,680000
1060,355000
2180,200000
3550,330000
2860,221000
6550,1600000
2340,310000
3530,862000
2280,200000
5080,630000
2880,432250
2640,478000
3260,249000
3890,495000
3340,630000
4300,550000
4880,350000
3860,270000
3660,488250
2980,248000
6420,889000
2070,375000
3740,933000
3380,625000
1400,328000
5070,470000
4860,502500
3160,484000
1800,252500
4120,610000
3460,419000
4280,322500
2980,563000
6280,464000
4950,870000
1600,280000
6600,850000
2660,458950
1520,122000
4900,525000
2000,286300
1680,218450
2460,525000
2460,650000
4040,356000
2300,436500
2620,410000
3080,512500
1940,510000
3800,566000
5740,525000
1980,435000
3180,406500
4500,550000
2400,251000
3060,830000
5580,803000
1940,206000
2140,200000
1800,219000
4060,777000
4000,593700
3320,712500
3010,600000
2460,554663
2760,267000
3420,390000
3030,335000
4400,938000
3720,370000
4800,335000
5030,695000
3120,387500
3540,245000
3200,308550
2660,225000
5940,715000
2040,335000
4980,634000
2700,337500
1700,440000
2500,350000
1220,400000
7400,1290000
1900,435000
6790,681000
2600,397000
7780,775000
2810,480000
3040,158000
4840,590000
7780,772500
4410,464500
2700,281000
4380,620000
3430,475000
1980,245000
4050,660000
3580,527500
2440,135000
3780,275000
3070,430000
2440,213500
5280,535000
2960,641000
4640,436300
4820,1440000
4180,830000
1840,380000
1450,132500
2260,179950
2520,188200
4180,659000
3200,317000
3440,625000
3050,350000
3180,750000
3380,457000
3540,632500
2220,223000
3330,610000
4160,385000
2560,367500
2120,385100
1440,230000
1880,286000
2020,201700
10460,1350000
3900,525000
2400,361000
3900,530000
3740,455000
2620,421000
3040,640000
2540,240000
1680,360000
1800,157340
5570,1240000
2100,250000
5400,735000
10740,884900
5380,775000
3420,463000
3280,579000
7080,570000
8280,1060000
